File_Type,Vessel_Code,Cruise_Number,Species,collection,Region,Read_Code,Reader,Tester,Read_Age,Test_Age,Final_Age,Date_Released,date_read,Latitude,Longitude,RACE_Code,common_name
RACE,178,201501,301,178201501301,GOA,2,G,A,36,37,36,3/30/2017,1/24/2017,58.7756,-148.7793,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,25,23,25,3/30/2017,1/24/2017,59.4275,-147.0337,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,18,17,17,3/30/2017,1/24/2017,59.4275,-147.0337,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,8,7,7,3/30/2017,1/24/2017,59.2968,-146.4772,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,12,12,12,3/30/2017,1/24/2017,59.2968,-146.4772,30060,PACIFIC OCEAN PERCH
REFM,A117,21210,303,G30316A,GOA,2,G,A,29,31,31,9/12/2017,6/28/2017,55.255,-156.72,30420,NORTHERN ROCKFISH
REFM,A117,21210,303,G30316A,GOA,2,G,A,21,19,19,9/12/2017,6/28/2017,55.2533,-156.7017,30420,NORTHERN ROCKFISH
REFM,A066,21030,303,G30316A,GOA,2,G,A,17,17,17,9/12/2017,6/28/2017,57.71,-150.1983,30420,NORTHERN ROCKFISH
REFM,A158,20931,303,G30316A,GOA,2,G,A,24,24,24,9/12/2017,6/28/2017,57.275,-151.0094,30420,NORTHERN ROCKFISH
REFM,A158,20931,303,G30316A,GOA,1,G,A,15,15,15,9/12/2017,6/28/2017,57.7444,-150.3403,30420,NORTHERN ROCKFISH
REFM,A202,20996,303,G30316A,GOA,2,G,A,32,30,32,9/12/2017,6/28/2017,56.3783,-152.3683,30420,NORTHERN ROCKFISH
REFM,A202,20996,303,G30316A,GOA,2,G,A,31,30,30,9/12/2017,6/28/2017,56.38,-152.3783,30420,NORTHERN ROCKFISH
REFM,60056,20993,303,G30316A,GOA,2,G,A,16,15,15,9/12/2017,6/28/2017,56.79,-152.685,30420,NORTHERN ROCKFISH
REFM,A346,20996,303,G30316A,GOA,2,G,A,19,18,19,9/12/2017,6/28/2017,57.3283,-150.9667,30420,NORTHERN ROCKFISH
REFM,A346,20996,303,G30316A,GOA,1,G,A,22,23,22,9/12/2017,6/28/2017,57.3166,-151.01,30420,NORTHERN ROCKFISH
REFM,60056,21028,303,G30316A,GOA,1,G,A,19,19,19,9/12/2017,6/28/2017,57.755,-150.1933,30420,NORTHERN ROCKFISH
REFM,60056,21028,303,G30316A,GOA,1,G,A,16,14,16,9/12/2017,6/28/2017,57.9683,-149.695,30420,NORTHERN ROCKFISH
REFM,A234,21016,303,G30316A,GOA,2,G,A,21,21,21,9/12/2017,6/28/2017,56.355,-152.4533,30420,NORTHERN ROCKFISH
REFM,A234,21016,303,G30316A,GOA,2,G,A,29,30,29,9/12/2017,6/28/2017,56.3683,-152.4333,30420,NORTHERN ROCKFISH
REFM,A066,21030,303,G30316A,GOA,1,G,A,8,8,8,9/12/2017,6/28/2017,55.455,-156.77,30420,NORTHERN ROCKFISH
REFM,A066,21030,303,G30316A,GOA,2,G,A,9,9,9,9/12/2017,6/28/2017,55.2766,-156.7717,30420,NORTHERN ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,5,6,5,9/12/2017,5/1/2017,54.8264,-161.3787,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,6,6,6,9/12/2017,5/1/2017,56.7786,-155.5281,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,11,11,11,9/12/2017,5/1/2017,55.7737,-156.7232,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,46,41,41,9/12/2017,5/1/2017,55.0144,-157.1547,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,20,19,19,9/12/2017,5/1/2017,55.4552,-156.0238,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,15,16,16,9/12/2017,5/1/2017,55.4552,-156.0238,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,5,7,7,9/12/2017,5/1/2017,56.9519,-153.4897,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,5,5,5,9/12/2017,5/1/2017,56.9519,-153.4897,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,12,13,13,9/12/2017,5/1/2017,56.1636,-153.7564,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,14,10,11,9/12/2017,5/1/2017,56.1636,-153.7564,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,11,8,12,9/12/2017,5/1/2017,56.1636,-153.7564,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,28,24,24,9/12/2017,5/1/2017,56.1636,-153.7564,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,7,6,7,9/12/2017,5/1/2017,56.1636,-153.7564,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,6,5,5,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,10,9,9,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,13,12,12,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,13,12,12,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,11,10,10,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,6,5,6,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,16,15,15,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,5,6,6,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,8,9,10,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,10,11,11,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,11,15,14,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,8,8,8,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,8,8,8,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,5,6,6,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,5,5,5,9/12/2017,5/1/2017,56.7418,-153.1912,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,5,7,7,9/12/2017,5/1/2017,57.9778,-152.5543,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,6,5,5,9/12/2017,5/1/2017,57.9778,-152.5543,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,15,13,13,9/12/2017,5/1/2017,58.0188,-152.1561,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,8,8,8,9/12/2017,5/1/2017,58.0188,-152.1561,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,11,11,11,9/12/2017,5/1/2017,58.8448,-149.6187,30050,ROUGHEYE ROCKFISH
RACE,178,201501,301,178201501301,GOA,2,G,A,10,9,9,3/30/2017,1/24/2017,59.2968,-146.4772,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,12,9,9,3/30/2017,1/24/2017,57.4562,-136.4693,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,27,25,25,3/30/2017,1/24/2017,57.4562,-136.4693,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,8,7,9,3/30/2017,1/24/2017,57.4562,-136.4693,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,9,9,9,3/30/2017,1/24/2017,57.4562,-136.4693,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,40,37,37,3/30/2017,1/24/2017,56.5238,-135.677,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,11,12,11,3/30/2017,1/24/2017,56.5238,-135.677,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,21,22,21,3/30/2017,1/24/2017,56.5238,-135.677,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,14,12,12,3/30/2017,1/24/2017,56.5238,-135.677,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,6,5,6,3/30/2017,1/24/2017,56.5238,-135.677,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,14,13,13,3/30/2017,1/24/2017,56.3627,-135.5421,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,3,3,3,3/30/2017,1/24/2017,56.3627,-135.5421,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,6,6,6,3/30/2017,1/24/2017,56.3627,-135.5421,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,10,9,9,3/30/2017,1/24/2017,55.5086,-134.7717,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,28,22,30,3/30/2017,1/24/2017,55.5086,-134.7717,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,9,8,8,3/30/2017,1/24/2017,55.5086,-134.7717,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,19,21,21,3/30/2017,1/24/2017,55.4549,-134.7675,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,10,9,9,3/30/2017,1/24/2017,55.4549,-134.7675,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,6,6,6,3/30/2017,1/24/2017,55.4549,-134.7675,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,15,12,12,3/30/2017,1/24/2017,55.4549,-134.7675,30060,PACIFIC OCEAN PERCH
RACE,178,201501,301,178201501301,GOA,2,G,A,9,7,7,3/30/2017,1/24/2017,55.4549,-134.7675,30060,PACIFIC OCEAN PERCH
RACE,143,201401,330,143201401330,AI,1,J,A,14,14,14,5/2/2017,4/6/2017,54.2472,-166.0211,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,1,J,A,7,7,7,5/2/2017,4/6/2017,54.2472,-166.0211,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,2,J,A,9,10,10,5/2/2017,4/6/2017,54.2472,-166.0211,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,1,J,A,6,6,6,5/2/2017,4/6/2017,54.2472,-166.0211,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,2,J,A,16,16,16,5/2/2017,4/6/2017,53.6428,-167.4715,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,2,J,A,12,11,11,5/2/2017,4/6/2017,53.6428,-167.4715,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,2,J,A,16,14,14,5/2/2017,4/6/2017,52.8275,-171.4899,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,2,J,A,14,14,14,5/2/2017,4/6/2017,52.3006,-174.78,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,1,J,A,14,14,14,5/2/2017,4/6/2017,51.6046,-178.0636,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,2,J,A,14,14,14,5/2/2017,4/6/2017,51.2541,-180.7123,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,2,J,A,14,14,14,5/2/2017,4/6/2017,51.4296,-181.1736,30152,DUSKY ROCKFISH
RACE,143,201401,330,143201401330,AI,2,J,A,41,43,43,5/2/2017,4/6/2017,51.964,-183.9683,30152,DUSKY ROCKFISH
REFM,A110,20056,303,B30315A,AI,2,I,A,22,25,21,5/2/2017,2/24/2017,52.2766,-174.8133,30420,NORTHERN ROCKFISH
REFM,A108,20060,303,B30315A,AI,2,I,A,10,10,10,5/2/2017,2/24/2017,52.19,-175.6133,30420,NORTHERN ROCKFISH
REFM,A108,20060,303,B30315A,AI,2,I,A,17,13,13,5/2/2017,2/24/2017,51.8316,-184.4967,30420,NORTHERN ROCKFISH
REFM,A276,20125,303,B30315A,AI,2,I,A,10,10,10,5/2/2017,2/24/2017,51.9483,-171.9633,30420,NORTHERN ROCKFISH
REFM,A117,20071,303,B30315A,AI,2,I,A,10,10,10,5/2/2017,2/24/2017,52.0366,-171.8233,30420,NORTHERN ROCKFISH
REFM,A117,20071,303,B30315A,AI,2,I,A,11,10,10,5/2/2017,2/24/2017,52.0283,-171.8267,30420,NORTHERN ROCKFISH
REFM,A117,19846,303,B30315A,AI,2,I,A,19,19,19,5/2/2017,2/24/2017,52.4316,-173.7383,30420,NORTHERN ROCKFISH
REFM,A110,20056,303,B30315A,AI,2,I,A,19,19,19,5/2/2017,2/24/2017,52.6333,-185.32,30420,NORTHERN ROCKFISH
REFM,A108,20269,303,B30315A,AI,2,I,A,18,18,18,5/2/2017,2/24/2017,52.1566,-175.96,30420,NORTHERN ROCKFISH
REFM,A264,19844,303,B30315A,AI,2,I,A,10,10,10,5/2/2017,2/24/2017,52.05,-183.0167,30420,NORTHERN ROCKFISH
REFM,A050,20092,303,B30315A,AI,2,I,A,9,12,12,5/2/2017,2/24/2017,52.5916,-179.5383,30420,NORTHERN ROCKFISH
REFM,A117,20360,303,B30315A,AI,2,I,A,17,17,17,5/2/2017,2/24/2017,52.16,-183.7767,30420,NORTHERN ROCKFISH
REFM,A108,20269,303,B30315A,AI,2,I,A,17,17,17,5/2/2017,2/24/2017,52.745,-179.305,30420,NORTHERN ROCKFISH
REFM,A068,20053,303,B30315A,AI,2,I,A,14,14,14,5/2/2017,2/24/2017,52.125,-175.8617,30420,NORTHERN ROCKFISH
REFM,A264,20075,303,B30315A,AI,2,I,A,18,18,18,5/2/2017,2/24/2017,52.1333,-175.8667,30420,NORTHERN ROCKFISH
REFM,A110,20290,303,B30315A,AI,2,I,A,26,24,26,5/2/2017,2/24/2017,52.04,-182.9833,30420,NORTHERN ROCKFISH
REFM,A319,20998,301,G30116A,GOA,2,I,A,18,18,18,7/20/2017,5/22/2017,58.0405,-149.3497,30060,PACIFIC OCEAN PERCH
REFM,A319,20998,301,G30116A,GOA,2,I,A,11,13,12,7/20/2017,5/22/2017,57.9772,-149.3872,30060,PACIFIC OCEAN PERCH
REFM,A026,20984,301,G30116A,GOA,2,I,A,17,15,15,7/20/2017,5/22/2017,57.9997,-149.3661,30060,PACIFIC OCEAN PERCH
REFM,A202,21098,301,G30116A,GOA,2,I,A,11,11,11,7/20/2017,5/22/2017,57.125,-151.1183,30060,PACIFIC OCEAN PERCH
REFM,A011,20945,301,G30116A,GOA,2,I,A,20,24,24,7/20/2017,5/22/2017,57.9916,-149.4217,30060,PACIFIC OCEAN PERCH
REFM,A011,20945,301,G30116A,GOA,2,I,A,17,17,17,7/20/2017,5/22/2017,57.8733,-149.7483,30060,PACIFIC OCEAN PERCH
REFM,A014,21084,301,G30116A,GOA,2,I,A,8,8,8,7/20/2017,5/22/2017,58.0333,-149.3,30060,PACIFIC OCEAN PERCH
REFM,A014,21084,301,G30116A,GOA,2,I,A,9,9,9,7/20/2017,5/22/2017,57.8666,-149.5833,30060,PACIFIC OCEAN PERCH
REFM,A661,20906,301,G30116A,GOA,2,I,A,15,14,15,7/20/2017,5/22/2017,57.6955,-150.0064,30060,PACIFIC OCEAN PERCH
REFM,A202,20996,301,G30116A,GOA,2,I,A,18,17,18,7/20/2017,5/22/2017,56.35,-152.4517,30060,PACIFIC OCEAN PERCH
REFM,A713,21013,301,G30116A,GOA,2,I,A,25,28,28,7/20/2017,5/22/2017,57.9336,-149.4753,30060,PACIFIC OCEAN PERCH
REFM,A713,21013,301,G30116A,GOA,2,I,A,29,21,28,7/20/2017,5/22/2017,57.7091,-149.8778,30060,PACIFIC OCEAN PERCH
REFM,A713,21013,301,G30116A,GOA,2,I,A,16,18,18,7/20/2017,5/22/2017,57.6969,-149.8653,30060,PACIFIC OCEAN PERCH
REFM,A346,20996,301,G30116A,GOA,2,I,A,15,15,15,7/20/2017,5/22/2017,57.8183,-150.035,30060,PACIFIC OCEAN PERCH
REFM,A346,20996,301,G30116A,GOA,2,I,A,18,18,18,7/20/2017,5/22/2017,57.8566,-149.605,30060,PACIFIC OCEAN PERCH
REFM,60056,21028,301,G30116A,GOA,2,I,A,15,14,15,7/20/2017,5/22/2017,58.43,-148.8183,30060,PACIFIC OCEAN PERCH
REFM,60056,21028,301,G30116A,GOA,2,I,A,13,12,13,7/20/2017,5/22/2017,57.9183,-149.4933,30060,PACIFIC OCEAN PERCH
REFM,60056,21028,301,G30116A,GOA,2,I,A,26,26,26,7/20/2017,5/22/2017,57.9166,-149.495,30060,PACIFIC OCEAN PERCH
REFM,A234,21016,301,G30116A,GOA,2,I,A,15,17,16,7/20/2017,5/22/2017,56.5833,-152.4683,30060,PACIFIC OCEAN PERCH
REFM,A012,21381,301,G30116B,GOA,2,J,A,27,27,27,7/20/2017,6/6/2017,56.45,-152.55,30060,PACIFIC OCEAN PERCH
REFM,A264,21027,301,G30116B,GOA,2,J,A,15,15,15,7/20/2017,6/6/2017,57.8666,-149.5833,30060,PACIFIC OCEAN PERCH
REFM,A066,21030,301,G30116B,GOA,2,J,A,11,11,11,7/20/2017,6/6/2017,54.7033,-158.2883,30060,PACIFIC OCEAN PERCH
REFM,A264,21027,301,G30116B,GOA,2,J,A,29,28,28,7/20/2017,6/6/2017,53.7,-164.5667,30060,PACIFIC OCEAN PERCH
REFM,A264,21027,301,G30116B,GOA,2,J,A,12,12,12,7/20/2017,6/6/2017,57.7,-150.0667,30060,PACIFIC OCEAN PERCH
REFM,A264,21027,301,G30116B,GOA,2,J,A,13,12,12,7/20/2017,6/6/2017,57.6833,-150,30060,PACIFIC OCEAN PERCH
REFM,A158,20931,301,G30116B,GOA,2,J,A,27,28,28,7/20/2017,6/6/2017,57.9927,-149.3969,30060,PACIFIC OCEAN PERCH
REFM,A066,21030,301,G30116B,GOA,2,J,A,16,15,15,7/20/2017,6/6/2017,54.6366,-158.485,30060,PACIFIC OCEAN PERCH
REFM,A264,21027,301,G30116B,GOA,2,J,A,7,8,8,7/20/2017,6/6/2017,57.8333,-150.05,30060,PACIFIC OCEAN PERCH
REFM,A264,21027,301,G30116B,GOA,2,J,A,7,7,7,7/20/2017,6/6/2017,57.8333,-150.05,30060,PACIFIC OCEAN PERCH
REFM,A108,21238,301,G30116B,GOA,2,J,A,8,8,8,7/20/2017,6/6/2017,52.605,-169.2467,30060,PACIFIC OCEAN PERCH
REFM,A117,21210,301,G30116B,GOA,2,J,A,10,10,10,7/20/2017,6/6/2017,57.7566,-149.95,30060,PACIFIC OCEAN PERCH
REFM,A264,21027,301,G30116B,GOA,2,J,A,11,11,11,7/20/2017,6/6/2017,57.1166,-151.35,30060,PACIFIC OCEAN PERCH
REFM,A066,21030,301,G30116B,GOA,2,J,A,18,18,18,7/20/2017,6/6/2017,58.6866,-148.0467,30060,PACIFIC OCEAN PERCH
REFM,A066,21030,301,G30116B,GOA,2,J,A,28,27,27,7/20/2017,6/6/2017,58.7433,-149.635,30060,PACIFIC OCEAN PERCH
REFM,A066,21030,301,G30116B,GOA,2,J,A,14,14,14,7/20/2017,6/6/2017,56.1233,-155.9683,30060,PACIFIC OCEAN PERCH
REFM,A066,21030,301,G30116B,GOA,2,J,A,20,21,21,7/20/2017,6/6/2017,58.5866,-148.4983,30060,PACIFIC OCEAN PERCH
REFM,A066,21030,301,G30116B,GOA,2,J,A,20,20,20,7/20/2017,6/6/2017,56.6866,-152.4017,30060,PACIFIC OCEAN PERCH
REFM,A066,21030,301,G30116B,GOA,2,J,A,12,10,10,7/20/2017,6/6/2017,58.6316,-149.58,30060,PACIFIC OCEAN PERCH
REFM,A066,21030,301,G30116B,GOA,2,J,A,14,13,13,7/20/2017,6/6/2017,56.95,-151.5367,30060,PACIFIC OCEAN PERCH
REFM,A234,21016,301,G30116B,GOA,2,J,A,21,21,21,7/20/2017,6/6/2017,58.05,-149.3133,30060,PACIFIC OCEAN PERCH
REFM,A066,21030,301,G30116B,GOA,2,J,A,21,21,21,7/20/2017,6/6/2017,58.6133,-150.2767,30060,PACIFIC OCEAN PERCH
REFM,A567,21384,301,G30116B,GOA,2,J,A,14,16,16,7/20/2017,6/6/2017,57.7133,-150.045,30060,PACIFIC OCEAN PERCH
REFM,A117,21210,301,G30116B,GOA,2,J,A,9,9,9,7/20/2017,6/6/2017,57.1283,-151.2717,30060,PACIFIC OCEAN PERCH
REFM,A117,21210,301,G30116B,GOA,2,J,A,14,16,16,7/20/2017,6/6/2017,52.65,-168.91,30060,PACIFIC OCEAN PERCH
REFM,A117,21210,301,G30116B,GOA,2,J,A,36,38,38,7/20/2017,6/6/2017,58.8,-148.2217,30060,PACIFIC OCEAN PERCH
REFM,A117,21210,301,G30116B,GOA,2,J,A,22,23,23,7/20/2017,6/6/2017,58.3883,-148.5183,30060,PACIFIC OCEAN PERCH
REFM,A117,21210,301,G30116B,GOA,2,J,A,34,36,36,7/20/2017,6/6/2017,58.895,-148.1633,30060,PACIFIC OCEAN PERCH
REFM,A103,21077,301,G30116B,GOA,2,J,A,11,10,10,7/20/2017,6/6/2017,52.5833,-169.3,30060,PACIFIC OCEAN PERCH
REFM,A103,21077,301,G30116B,GOA,2,J,A,11,11,11,7/20/2017,6/6/2017,52.5833,-169.3,30060,PACIFIC OCEAN PERCH
REFM,A264,21027,301,G30116B,GOA,2,J,A,10,9,9,7/20/2017,6/6/2017,57.1166,-151.4333,30060,PACIFIC OCEAN PERCH
REFM,A264,21027,301,G30116B,GOA,2,J,A,12,11,11,7/20/2017,6/6/2017,57.1166,-151.4333,30060,PACIFIC OCEAN PERCH
RACE,178,201501,307,178201501307,GOA,2,J,A,14,12,12,9/12/2017,5/1/2017,58.8448,-149.6187,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,7,7,7,9/12/2017,5/1/2017,58.7756,-148.7793,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,9,8,8,9/12/2017,5/1/2017,58.7756,-148.7793,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,11,12,12,9/12/2017,5/1/2017,59.4275,-147.0337,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,11,29,28,9/12/2017,5/1/2017,59.4275,-147.0337,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,13,17,17,9/12/2017,5/1/2017,59.4275,-147.0337,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,7,7,7,9/12/2017,5/1/2017,59.4275,-147.0337,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,13,15,15,9/12/2017,5/1/2017,59.4275,-147.0337,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,8,8,8,9/12/2017,5/1/2017,59.4275,-147.0337,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,15,16,16,9/12/2017,5/1/2017,59.5437,-147.1342,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,13,16,16,9/12/2017,5/1/2017,59.4525,-145.9032,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,36,39,39,9/12/2017,5/1/2017,59.4525,-145.9032,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,43,40,40,9/12/2017,5/1/2017,59.6423,-142.7162,30050,ROUGHEYE ROCKFISH
RACE,178,201501,307,178201501307,GOA,2,J,A,27,30,30,9/12/2017,5/1/2017,59.6423,-142.7162,30050,ROUGHEYE ROCKFISH
REFM,A493,21506,330,G33016A,GOA,2,I,A,6,6,6,9/14/2017,7/25/2017,57.0666,-152.6167,30152,DUSKY ROCKFISH
REFM,A026,21506,330,G33016A,GOA,2,I,A,8,8,8,9/14/2017,7/25/2017,56.0219,-154.2553,30152,DUSKY ROCKFISH
REFM,A026,20927,330,G33016A,GOA,2,I,A,11,11,11,9/14/2017,7/25/2017,57.9588,-149.6464,30152,DUSKY ROCKFISH
REFM,A202,21026,330,G33016A,GOA,2,I,A,18,19,18,9/14/2017,7/25/2017,58.0016,-149.595,30152,DUSKY ROCKFISH
REFM,O76935,21007,330,G33016A,GOA,2,I,A,26,32,32,9/14/2017,7/25/2017,52.7766,-169.3206,30152,DUSKY ROCKFISH
REFM,A234,21016,330,G33016A,GOA,2,I,A,33,31,33,9/14/2017,7/25/2017,56.3966,-152.44,30152,DUSKY ROCKFISH
REFM,A202,21026,330,G33016A,GOA,2,I,A,25,25,25,9/14/2017,7/25/2017,56.375,-152.4017,30152,DUSKY ROCKFISH
REFM,A202,21026,330,G33016A,GOA,2,I,A,24,24,24,9/14/2017,7/25/2017,56.625,-152.64,30152,DUSKY ROCKFISH
REFM,A012,21028,330,G33016A,GOA,2,I,A,15,14,15,9/14/2017,7/25/2017,57.7,-149.9167,30152,DUSKY ROCKFISH
REFM,A276,21141,330,G33016A,GOA,2,I,A,15,14,15,9/14/2017,7/25/2017,55.4833,-156.095,30152,DUSKY ROCKFISH
REFM,A276,21141,330,G33016A,GOA,2,I,A,13,11,11,9/14/2017,7/25/2017,55.4433,-156.7567,30152,DUSKY ROCKFISH
REFM,A125,20996,330,G33016A,GOA,2,I,A,11,10,10,9/14/2017,7/25/2017,57.9819,-149.6522,30152,DUSKY ROCKFISH
REFM,A648,20987,330,G33016A,GOA,2,I,A,9,9,9,9/14/2017,7/25/2017,56.7,-152.6,30152,DUSKY ROCKFISH
REFM,A648,20987,330,G33016A,GOA,2,I,A,14,12,11,9/14/2017,7/25/2017,56.7,-152.6,30152,DUSKY ROCKFISH
REFM,A103,21077,330,G33016A,GOA,2,I,A,16,15,16,9/14/2017,7/25/2017,53.9333,-163.4833,30152,DUSKY ROCKFISH
REFM,A648,20987,330,G33016A,GOA,2,I,A,21,24,24,9/14/2017,7/25/2017,56.0666,-154.0167,30152,DUSKY ROCKFISH
