SHIP,SURVEY,HAUL,SPECIES_CODE,COMMON_NAME,SCIENTIFIC_NAME,PARTITION,ORGANISM_WEIGHT,SEX,organism_length,length_type,region
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.8,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.3,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.4,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.8,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.5,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.5,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.9,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.4,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.661,Unsexed,35.9,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.664,Unsexed,35.8,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.576,Unsexed,34.3,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.2,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.8,Unsexed,39.8,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.5,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.1,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.505,Unsexed,33.9,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.529,Unsexed,33.3,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.52,Unsexed,34.4,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.5,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.783,Unsexed,40.3,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.688,Unsexed,37.6,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.1,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.566,Unsexed,34.8,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.617,Unsexed,34.4,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.514,Unsexed,33.3,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.4,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.774,Unsexed,37.8,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,0.592,Unsexed,35.4,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.5,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.3,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.6,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,31.8,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.8,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.6,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.9,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.5,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.1,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.9,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32.6,FORK_LENGTH,GOA Shelf
157,202308,37,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.9,FORK_LENGTH,GOA Shelf
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.2,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.1,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.9,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.8,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.2,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.4,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.2,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.6,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.4,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.9,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.1,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.8,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.3,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.9,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32.2,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.2,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.9,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.6,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.4,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.6,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.3,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.6,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.6,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.8,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.3,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.2,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.3,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.1,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.6,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.1,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.9,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.9,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.2,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.8,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.8,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.3,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.9,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.4,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.1,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.8,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.1,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.6,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.557,Unsexed,33.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.607,Unsexed,35.6,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.576,Unsexed,35.4,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.635,Unsexed,35.1,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.53,Unsexed,33.6,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.63,Unsexed,35.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.828,Unsexed,38.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.647,Unsexed,34.4,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.674,Unsexed,35.1,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.639,Unsexed,35.1,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.593,Unsexed,35.1,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.602,Unsexed,34.6,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.634,Unsexed,35.5,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.618,Unsexed,35,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.675,Unsexed,38.3,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.672,Unsexed,38.2,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.585,Unsexed,34.4,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.555,Unsexed,34,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.581,Unsexed,34.8,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.543,Unsexed,34.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.725,Unsexed,37.9,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.61,Unsexed,35.2,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.787,Unsexed,38.7,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.741,Unsexed,37.2,FORK_LENGTH,Barnabas Trough
157,202308,39,30060,Pacific ocean perch,Sebastes alutus,Codend,0.602,Unsexed,34.2,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.4,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.651,Unsexed,36.9,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.2,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.541,Unsexed,34.6,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.7,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.4,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.521,Unsexed,34.3,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.1,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.3,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.652,Unsexed,35.7,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.4,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.686,Unsexed,36,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,41.6,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.888,Unsexed,39.4,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.8,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.2,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.4,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.549,Unsexed,34.8,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.5,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.676,Unsexed,37.5,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.1,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.3,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.621,Unsexed,35.4,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.1,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.573,Unsexed,35.1,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.707,Unsexed,38.6,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.996,Unsexed,41.9,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.608,Unsexed,35.8,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.582,Unsexed,37.1,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.884,Unsexed,41.3,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.807,Unsexed,38.4,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.598,Unsexed,35.2,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.8,Unsexed,38.4,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.911,Unsexed,40.2,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.622,Unsexed,36.2,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.601,Unsexed,36.1,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,1.007,Unsexed,42.8,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.604,Unsexed,35.3,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.54,Unsexed,34.3,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.636,Unsexed,35.6,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.548,Unsexed,33.3,FORK_LENGTH,Barnabas Trough
157,202308,40,30060,Pacific ocean perch,Sebastes alutus,Codend,0.622,Unsexed,35.5,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.567,Unsexed,35.8,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.596,Unsexed,35.4,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.531,Unsexed,34.3,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.842,Unsexed,40.4,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.658,Unsexed,36.1,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,1.002,Unsexed,44.3,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.698,Unsexed,37.7,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.758,Unsexed,39,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.766,Unsexed,40.3,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.672,Unsexed,36.4,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.78,Unsexed,39.2,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.648,Unsexed,37.5,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.888,Unsexed,41.2,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.584,Unsexed,36.6,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.418,Unsexed,32.5,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.942,Unsexed,42.1,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.952,Unsexed,41.9,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.85,Unsexed,39.7,FORK_LENGTH,Barnabas Trough
157,202308,41,30060,Pacific ocean perch,Sebastes alutus,Codend,0.764,Unsexed,39.4,FORK_LENGTH,Barnabas Trough
157,202308,47,30060,Pacific ocean perch,Sebastes alutus,Codend,1.224,Unsexed,45.2,FORK_LENGTH,Barnabas Trough
157,202308,47,30060,Pacific ocean perch,Sebastes alutus,Codend,1.266,Unsexed,42.4,FORK_LENGTH,Barnabas Trough
