"","CRUISEJOIN","REGION","SPECIES_CODE","LENGTH","FREQUENCY","YEAR","PERFORMANCE","HAULJOIN"
"66770",978773,"GOA",30060,330,3,1999,6.22,985929
"66771",978773,"GOA",30060,340,1,1999,6.22,985929
"66772",978773,"GOA",30060,350,4,1999,6.22,985929
"66773",978773,"GOA",30060,370,3,1999,6.22,985929
"66774",978773,"GOA",30060,400,1,1999,6.22,985929
"66775",978773,"GOA",30060,180,1,1999,6.22,985929
"66776",978773,"GOA",30060,310,1,1999,6.22,985929
"66777",978773,"GOA",30060,360,6,1999,6.22,985929
"66778",978773,"GOA",30060,330,1,1999,6.22,985929
"66779",978773,"GOA",30060,360,1,1999,6.22,985929
"66780",978773,"GOA",30060,340,2,1999,6.22,985929
"66781",978773,"GOA",30060,350,3,1999,6.22,985929
"66782",978773,"GOA",30060,420,1,1999,6.22,985929
"66783",978773,"GOA",30060,370,3,1999,6.22,985929
"66784",978773,"GOA",30060,380,4,1999,6.22,985929
"66785",978773,"GOA",30060,390,1,1999,6.22,985929
"66786",978773,"GOA",30060,320,2,1999,0,985931
"66787",978773,"GOA",30060,350,3,1999,0,985931
"66788",978773,"GOA",30060,360,2,1999,0,985931
"66789",978773,"GOA",30060,370,2,1999,0,985931
"66790",978773,"GOA",30060,280,1,1999,0,985931
"66791",978773,"GOA",30060,320,4,1999,0,985931
"66792",978773,"GOA",30060,330,1,1999,0,985931
"66793",978773,"GOA",30060,360,1,1999,0,985931
"66794",978773,"GOA",30060,380,1,1999,0,985931
"66795",978773,"GOA",30060,430,1,1999,0,985931
"66796",978773,"GOA",30060,220,1,1999,0,985931
"66797",978773,"GOA",30060,330,1,1999,0,985931
"66798",978773,"GOA",30060,270,1,1999,0,985931
"66799",978773,"GOA",30060,310,2,1999,0,985931
"66800",978773,"GOA",30060,300,1,1999,0,985931
"66801",978773,"GOA",30060,390,3,1999,6.22,985933
"66802",978773,"GOA",30060,310,1,1999,6.22,985933
"66803",978773,"GOA",30060,350,2,1999,6.22,985933
"66804",978773,"GOA",30060,360,5,1999,6.22,985933
"66805",978773,"GOA",30060,380,8,1999,6.22,985933
"66806",978773,"GOA",30060,400,2,1999,6.22,985933
"66807",978773,"GOA",30060,340,1,1999,6.22,985933
"66808",978773,"GOA",30060,350,6,1999,6.22,985933
"66809",978773,"GOA",30060,360,1,1999,6.22,985933
"66810",978773,"GOA",30060,380,3,1999,6.22,985933
"66811",978773,"GOA",30060,390,1,1999,6.22,985933
"66812",978773,"GOA",30060,400,4,1999,6.22,985933
"66813",978773,"GOA",30060,420,1,1999,6.22,985933
"66814",978773,"GOA",30060,370,2,1999,6.22,985933
"66815",978773,"GOA",30060,340,3,1999,6.22,985933
"66816",978773,"GOA",30060,370,7,1999,6.22,985933
"66817",978773,"GOA",30060,410,4,1999,6.22,985933
"66818",978773,"GOA",30060,410,1,1999,6.22,985933
"66819",978773,"GOA",30060,320,1,1999,0,985938
"66820",978773,"GOA",30060,260,1,1999,0,985938
"66821",978773,"GOA",30060,320,2,1999,0,985938
"66822",978773,"GOA",30060,330,1,1999,0,985938
"66823",978773,"GOA",30060,360,1,1999,0,985938
"66824",978774,"GOA",30060,160,1,1999,0,991045
"66825",978774,"GOA",30060,190,1,1999,0,991045
"66826",978774,"GOA",30060,220,1,1999,0,991045
"66827",978774,"GOA",30060,360,1,1999,0,991045
"66828",978774,"GOA",30060,370,2,1999,0,991045
"66829",978774,"GOA",30060,170,1,1999,0,991045
"66830",978774,"GOA",30060,230,1,1999,0,991045
"66831",978774,"GOA",30060,210,1,1999,0,991045
"66832",1077655,"GOA",30060,340,2,2001,0,1077807
"66833",1077655,"GOA",30060,310,1,2001,0,1077807
"66834",1077655,"GOA",30060,320,1,2001,0,1077807
"66835",1077655,"GOA",30060,330,1,2001,0,1077807
"66836",1077655,"GOA",30060,330,2,2001,0,1077807
"66837",1077655,"GOA",30060,340,10,2001,0,1077807
"66838",1077655,"GOA",30060,350,2,2001,0,1077807
"66839",1077655,"GOA",30060,350,10,2001,0,1077807
"66840",1077655,"GOA",30060,380,12,2001,0,1077807
"66841",1077655,"GOA",30060,360,1,2001,0,1077807
"66842",1077655,"GOA",30060,370,7,2001,0,1077807
"66843",1077655,"GOA",30060,370,38,2001,0,1077807
"66844",1077655,"GOA",30060,380,39,2001,0,1077807
"66845",1077655,"GOA",30060,390,10,2001,0,1077807
"66846",1077655,"GOA",30060,390,28,2001,0,1077807
"66847",1077655,"GOA",30060,400,5,2001,0,1077807
"66848",1077655,"GOA",30060,400,13,2001,0,1077807
"66849",1077655,"GOA",30060,410,1,2001,0,1077807
"66850",1077655,"GOA",30060,360,15,2001,0,1077807
"66851",1077655,"GOA",30060,410,3,2001,0,1077807
"66852",1077655,"GOA",30060,210,4,2001,0,1077808
"66853",1077655,"GOA",30060,150,1,2001,0,1077808
"66854",1077655,"GOA",30060,200,2,2001,0,1077808
"66855",1077655,"GOA",30060,210,1,2001,0,1077808
"66856",1077655,"GOA",30060,220,1,2001,0,1077808
"66857",1077655,"GOA",30060,220,3,2001,0,1077808
"66858",1077655,"GOA",30060,230,1,2001,0,1077808
"66859",1077655,"GOA",30060,230,3,2001,0,1077808
"66860",1077655,"GOA",30060,250,1,2001,0,1077808
"66861",1077655,"GOA",30060,260,2,2001,0,1077808
"66862",1077655,"GOA",30060,340,1,2001,0,1077808
"66863",1077655,"GOA",30060,200,1,2001,0,1077808
"66864",1077655,"GOA",30060,270,1,2001,0,1077808
"66865",1077655,"GOA",30060,180,1,2001,0,1077812
"66866",1077655,"GOA",30060,190,1,2001,0,1077812
"66867",1077655,"GOA",30060,390,1,2001,1.11,1077813
"66868",1077655,"GOA",30060,320,1,2001,1.11,1077813
"66869",1077655,"GOA",30060,370,1,2001,1.11,1077813
"66870",1077655,"GOA",30060,380,1,2001,1.11,1077813
"66871",1077655,"GOA",30060,390,1,2001,1.11,1077813
"66872",1077655,"GOA",30060,400,1,2001,1.11,1077813
"66873",1077655,"GOA",30060,420,1,2001,1.11,1077813
"66874",1077655,"GOA",30060,410,1,2001,0,1077814
"66875",1077655,"GOA",30060,390,1,2001,0,1077814
"66876",1077655,"GOA",30060,430,1,2001,0,1077814
"66877",1077655,"GOA",30060,320,1,2001,0,1077815
"66878",1077655,"GOA",30060,40,1,2001,0,1077815
"66879",1077655,"GOA",30060,250,1,2001,0,1077815
"66880",1077655,"GOA",30060,250,1,2001,0,1077815
"66881",1077655,"GOA",30060,330,1,2001,0,1077815
"66882",1077655,"GOA",30060,330,3,2001,0,1077815
"66883",1077655,"GOA",30060,340,1,2001,0,1077815
"66884",1077655,"GOA",30060,340,1,2001,0,1077815
"66885",1077655,"GOA",30060,350,1,2001,0,1077815
"66886",1077655,"GOA",30060,350,2,2001,0,1077815
"66887",1077655,"GOA",30060,360,1,2001,0,1077815
"66888",1077655,"GOA",30060,360,8,2001,0,1077815
"66889",1077655,"GOA",30060,370,17,2001,0,1077815
"66890",1077655,"GOA",30060,380,2,2001,0,1077815
"66891",1077655,"GOA",30060,380,38,2001,0,1077815
"66892",1077655,"GOA",30060,390,9,2001,0,1077815
"66893",1077655,"GOA",30060,390,19,2001,0,1077815
"66894",1077655,"GOA",30060,400,10,2001,0,1077815
"66895",1077655,"GOA",30060,400,12,2001,0,1077815
"66896",1077655,"GOA",30060,410,2,2001,0,1077815
"66897",1077655,"GOA",30060,410,5,2001,0,1077815
"66898",1077655,"GOA",30060,430,2,2001,0,1077815
"66899",1077655,"GOA",30060,440,2,2001,0,1077815
"66900",1077655,"GOA",30060,320,1,2001,0,1077815
"66901",1077655,"GOA",30060,370,3,2001,0,1077815
"66902",1077655,"GOA",30060,420,3,2001,0,1077815
"66903",1077655,"GOA",30060,200,2,2001,0,1077816
"66904",1077655,"GOA",30060,180,1,2001,0,1077816
"66905",1077655,"GOA",30060,190,3,2001,0,1077816
"66906",1077655,"GOA",30060,240,1,2001,0,1077816
"66907",1077655,"GOA",30060,250,3,2001,0,1077816
"66908",1077655,"GOA",30060,270,1,2001,0,1077816
"66909",1077655,"GOA",30060,270,6,2001,0,1077816
"66910",1077655,"GOA",30060,280,3,2001,0,1077816
"66911",1077655,"GOA",30060,280,8,2001,0,1077816
"66912",1077655,"GOA",30060,290,1,2001,0,1077816
"66913",1077655,"GOA",30060,290,6,2001,0,1077816
"66914",1077655,"GOA",30060,310,1,2001,0,1077816
"66915",1077655,"GOA",30060,310,5,2001,0,1077816
"66916",1077655,"GOA",30060,320,1,2001,0,1077816
"66917",1077655,"GOA",30060,320,4,2001,0,1077816
"66918",1077655,"GOA",30060,330,1,2001,0,1077816
"66919",1077655,"GOA",30060,330,1,2001,0,1077816
"66920",1077655,"GOA",30060,340,1,2001,0,1077816
"66921",1077655,"GOA",30060,350,2,2001,0,1077816
"66922",1077655,"GOA",30060,380,20,2001,0,1077816
"66923",1077655,"GOA",30060,370,3,2001,0,1077816
"66924",1077655,"GOA",30060,370,3,2001,0,1077816
"66925",1077655,"GOA",30060,380,8,2001,0,1077816
"66926",1077655,"GOA",30060,390,15,2001,0,1077816
"66927",1077655,"GOA",30060,390,16,2001,0,1077816
"66928",1077655,"GOA",30060,400,5,2001,0,1077816
"66929",1077655,"GOA",30060,400,10,2001,0,1077816
"66930",1077655,"GOA",30060,410,4,2001,0,1077816
"66931",1077655,"GOA",30060,420,5,2001,0,1077816
"66932",1077655,"GOA",30060,430,3,2001,0,1077816
"66933",1077655,"GOA",30060,200,1,2001,0,1077816
"66934",1077655,"GOA",30060,300,5,2001,0,1077816
"66935",1077655,"GOA",30060,360,1,2001,0,1077816
"66936",1077655,"GOA",30060,410,6,2001,0,1077816
"66937",1077655,"GOA",30060,260,1,2001,0,1077816
"66938",1077655,"GOA",30060,410,1,2001,0,1077817
"66939",1077655,"GOA",30060,390,1,2001,0,1077817
"66940",1077655,"GOA",30060,380,1,2001,0,1077817
"66941",1077655,"GOA",30060,390,1,2001,0,1077817
"66942",1077655,"GOA",30060,250,1,2001,0,1077818
"66943",1077655,"GOA",30060,100,1,2001,0,1077818
"66944",1077655,"GOA",30060,200,1,2001,0,1077818
"66945",1077655,"GOA",30060,220,1,2001,0,1077818
"66946",1077655,"GOA",30060,340,1,2001,0,1077818
"66947",1077655,"GOA",30060,370,1,2001,0,1077818
"66948",1077655,"GOA",30060,380,4,2001,0,1077818
"66949",1077655,"GOA",30060,390,1,2001,0,1077818
"66950",1077655,"GOA",30060,390,4,2001,0,1077818
"66951",1077655,"GOA",30060,410,1,2001,0,1077818
"66952",1077655,"GOA",30060,420,3,2001,0,1077818
"66953",1077655,"GOA",30060,380,1,2001,0,1077818
"66954",1077655,"GOA",30060,370,2,2001,0,1077819
"66955",1077655,"GOA",30060,340,1,2001,0,1077819
"66956",1077655,"GOA",30060,350,2,2001,0,1077819
"66957",1077655,"GOA",30060,360,5,2001,0,1077819
"66958",1077655,"GOA",30060,370,16,2001,0,1077819
"66959",1077655,"GOA",30060,380,13,2001,0,1077819
"66960",1077655,"GOA",30060,390,19,2001,0,1077819
"66961",1077655,"GOA",30060,390,24,2001,0,1077819
"66962",1077655,"GOA",30060,400,13,2001,0,1077819
"66963",1077655,"GOA",30060,400,26,2001,0,1077819
"66964",1077655,"GOA",30060,410,4,2001,0,1077819
"66965",1077655,"GOA",30060,410,12,2001,0,1077819
"66966",1077655,"GOA",30060,420,1,2001,0,1077819
"66967",1077655,"GOA",30060,420,7,2001,0,1077819
"66968",1077655,"GOA",30060,430,1,2001,0,1077819
"66969",1077655,"GOA",30060,380,32,2001,0,1077819
"66970",1077655,"GOA",30060,140,1,2001,0,1077821
"66971",1077655,"GOA",30060,200,2,2001,0,1077821
"66972",1077655,"GOA",30060,230,1,2001,0,1077821
"66973",1077655,"GOA",30060,240,1,2001,0,1077821
"66974",1077655,"GOA",30060,200,1,2001,0,1077822
"66975",1077655,"GOA",30060,200,1,2001,0,1077822
"66976",1077655,"GOA",30060,340,12,2001,0,1077824
"66977",1077655,"GOA",30060,320,2,2001,0,1077824
"66978",1077655,"GOA",30060,330,3,2001,0,1077824
"66979",1077655,"GOA",30060,340,8,2001,0,1077824
"66980",1077655,"GOA",30060,350,7,2001,0,1077824
"66981",1077655,"GOA",30060,360,2,2001,0,1077824
"66982",1077655,"GOA",30060,360,3,2001,0,1077824
"66983",1077655,"GOA",30060,370,17,2001,0,1077824
"66984",1077655,"GOA",30060,370,21,2001,0,1077824
"66985",1077655,"GOA",30060,380,14,2001,0,1077824
"66986",1077655,"GOA",30060,380,15,2001,0,1077824
"66987",1077655,"GOA",30060,390,6,2001,0,1077824
"66988",1077655,"GOA",30060,390,13,2001,0,1077824
"66989",1077655,"GOA",30060,400,1,2001,0,1077824
"66990",1077655,"GOA",30060,410,1,2001,0,1077824
"66991",1077655,"GOA",30060,410,5,2001,0,1077824
"66992",1077655,"GOA",30060,430,1,2001,0,1077824
"66993",1077655,"GOA",30060,230,2,2001,0,1077824
"66994",1077655,"GOA",30060,210,1,2001,0,1077824
"66995",1077655,"GOA",30060,210,3,2001,0,1077824
"66996",1077655,"GOA",30060,220,1,2001,0,1077824
"66997",1077655,"GOA",30060,230,4,2001,0,1077824
"66998",1077655,"GOA",30060,240,1,2001,0,1077824
"66999",1077655,"GOA",30060,280,1,2001,0,1077824
"67000",1077655,"GOA",30060,280,1,2001,0,1077824
"67001",1077655,"GOA",30060,290,1,2001,0,1077824
"67002",1077655,"GOA",30060,300,2,2001,0,1077824
"67003",1077655,"GOA",30060,310,1,2001,0,1077824
"67004",1077655,"GOA",30060,310,1,2001,0,1077824
"67005",1077655,"GOA",30060,320,1,2001,0,1077824
"67006",1077655,"GOA",30060,190,1,2001,0,1077824
"67007",1077655,"GOA",30060,290,2,2001,0,1077824
"67008",1077655,"GOA",30060,350,11,2001,0,1077824
"67009",1077655,"GOA",30060,400,13,2001,0,1077824
"67010",1077655,"GOA",30060,200,1,2001,0,1077825
"67011",1077655,"GOA",30060,340,4,2001,0,1077826
"67012",1077655,"GOA",30060,290,1,2001,0,1077826
"67013",1077655,"GOA",30060,310,2,2001,0,1077826
"67014",1077655,"GOA",30060,330,6,2001,0,1077826
"67015",1077655,"GOA",30060,340,7,2001,0,1077826
"67016",1077655,"GOA",30060,350,11,2001,0,1077826
"67017",1077655,"GOA",30060,350,23,2001,0,1077826
"67018",1077655,"GOA",30060,360,16,2001,0,1077826
"67019",1077655,"GOA",30060,370,15,2001,0,1077826
"67020",1077655,"GOA",30060,370,29,2001,0,1077826
"67021",1077655,"GOA",30060,380,9,2001,0,1077826
"67022",1077655,"GOA",30060,380,23,2001,0,1077826
"67023",1077655,"GOA",30060,390,2,2001,0,1077826
"67024",1077655,"GOA",30060,390,10,2001,0,1077826
"67025",1077655,"GOA",30060,400,1,2001,0,1077826
"67026",1077655,"GOA",30060,410,2,2001,0,1077826
"67027",1077655,"GOA",30060,360,37,2001,0,1077826
"67028",1077655,"GOA",30060,410,1,2001,0,1077828
"67029",1077655,"GOA",30060,430,1,2001,0,1077828
"67030",1077655,"GOA",30060,400,1,2001,0,1077828
"67031",1077655,"GOA",30060,180,1,2001,0,1077828
"67032",1077655,"GOA",30060,180,1,2001,0,1077828
"67033",1077655,"GOA",30060,190,1,2001,0,1077828
"67034",1077655,"GOA",30060,360,1,2001,0,1077828
"67035",1077655,"GOA",30060,160,1,2001,1.11,1077829
"67036",1077655,"GOA",30060,180,3,2001,1.11,1077829
"67037",1077655,"GOA",30060,180,6,2001,1.11,1077829
"67038",1077655,"GOA",30060,190,3,2001,1.11,1077829
"67039",1077655,"GOA",30060,190,3,2001,1.11,1077829
"67040",1077655,"GOA",30060,200,3,2001,1.11,1077829
"67041",1077655,"GOA",30060,220,1,2001,1.11,1077829
"67042",1077655,"GOA",30060,230,2,2001,1.11,1077829
"67043",1077655,"GOA",30060,250,1,2001,1.11,1077829
"67044",1077655,"GOA",30060,260,1,2001,1.11,1077829
"67045",1077655,"GOA",30060,270,2,2001,1.11,1077829
"67046",1077655,"GOA",30060,280,1,2001,1.11,1077829
"67047",1077655,"GOA",30060,280,2,2001,1.11,1077829
"67048",1077655,"GOA",30060,290,1,2001,1.11,1077829
"67049",1077655,"GOA",30060,300,1,2001,1.11,1077829
"67050",1077655,"GOA",30060,170,2,2001,1.11,1077829
"67051",1077655,"GOA",30060,270,1,2001,1.11,1077829
"67052",1077655,"GOA",30060,330,1,2001,1.11,1077829
"67053",1077655,"GOA",30060,180,1,2001,0,1077830
"67054",1077655,"GOA",30060,190,3,2001,0,1077830
"67055",1077655,"GOA",30060,300,1,2001,0,1077830
"67056",1077655,"GOA",30060,370,1,2001,0,1077830
"67057",1077655,"GOA",30060,370,1,2001,0,1077830
"67058",1077655,"GOA",30060,380,1,2001,0,1077830
"67059",1077655,"GOA",30060,380,2,2001,0,1077830
"67060",1077655,"GOA",30060,200,2,2001,0,1077830
"67061",1077655,"GOA",30060,190,1,2001,0,1077831
"67062",1077655,"GOA",30060,300,1,2001,0,1077831
"67063",1077655,"GOA",30060,360,1,2001,0,1077831
"67064",1077655,"GOA",30060,400,1,2001,0,1077831
"67065",1077655,"GOA",30060,180,1,2001,0,1077831
"67066",1077656,"GOA",30060,370,1,2001,0,1077988
"67067",1077656,"GOA",30060,340,1,2001,0,1077989
"67068",1077656,"GOA",30060,350,4,2001,0,1077992
"67069",1077656,"GOA",30060,370,13,2001,0,1077992
"67070",1077656,"GOA",30060,400,1,2001,0,1077992
"67071",1077656,"GOA",30060,330,3,2001,0,1077992
"67072",1077656,"GOA",30060,340,8,2001,0,1077992
"67073",1077656,"GOA",30060,340,14,2001,0,1077992
"67074",1077656,"GOA",30060,350,13,2001,0,1077992
"67075",1077656,"GOA",30060,360,6,2001,0,1077992
"67076",1077656,"GOA",30060,360,14,2001,0,1077992
"67077",1077656,"GOA",30060,380,6,2001,0,1077992
"67078",1077656,"GOA",30060,380,12,2001,0,1077992
"67079",1077656,"GOA",30060,390,3,2001,0,1077992
"67080",1077656,"GOA",30060,390,3,2001,0,1077992
"67081",1077656,"GOA",30060,400,2,2001,0,1077992
"67082",1077656,"GOA",30060,410,2,2001,0,1077992
"67083",1077656,"GOA",30060,420,1,2001,0,1077992
"67084",1077656,"GOA",30060,330,3,2001,0,1077992
"67085",1077656,"GOA",30060,370,4,2001,0,1077992
"67086",1077656,"GOA",30060,450,1,2001,0,1077992
"67087",1077655,"GOA",30060,320,10,2001,0,1077706
"67088",1077655,"GOA",30060,300,1,2001,0,1077706
"67089",1077655,"GOA",30060,310,1,2001,0,1077706
"67090",1077655,"GOA",30060,310,1,2001,0,1077706
"67091",1077655,"GOA",30060,330,22,2001,0,1077706
"67092",1077655,"GOA",30060,330,35,2001,0,1077706
"67093",1077655,"GOA",30060,340,27,2001,0,1077706
"67094",1077655,"GOA",30060,340,27,2001,0,1077706
"67095",1077655,"GOA",30060,350,17,2001,0,1077706
"67096",1077655,"GOA",30060,350,22,2001,0,1077706
"67097",1077655,"GOA",30060,360,4,2001,0,1077706
"67098",1077655,"GOA",30060,360,11,2001,0,1077706
"67099",1077655,"GOA",30060,370,8,2001,0,1077706
"67100",1077655,"GOA",30060,380,2,2001,0,1077706
"67101",1077655,"GOA",30060,380,3,2001,0,1077706
"67102",1077655,"GOA",30060,390,3,2001,0,1077706
"67103",1077655,"GOA",30060,400,1,2001,0,1077706
"67104",1077655,"GOA",30060,410,1,2001,0,1077706
"67105",1077655,"GOA",30060,410,2,2001,0,1077706
"67106",1077655,"GOA",30060,320,11,2001,0,1077706
"67107",1077655,"GOA",30060,370,5,2001,0,1077706
"67108",1077655,"GOA",30060,340,5,2001,0,1077708
"67109",1077655,"GOA",30060,320,1,2001,0,1077708
"67110",1077655,"GOA",30060,330,1,2001,0,1077708
"67111",1077655,"GOA",30060,330,1,2001,0,1077708
"67112",1077655,"GOA",30060,350,1,2001,0,1077708
"67113",1077655,"GOA",30060,360,1,2001,0,1077708
"67114",1077655,"GOA",30060,360,1,2001,0,1077708
"67115",1077655,"GOA",30060,390,1,2001,0,1077708
"67116",1077655,"GOA",30060,370,2,2001,0,1077708
"67117",1077655,"GOA",30060,200,2,2001,0,1077711
"67118",1077655,"GOA",30060,140,1,2001,0,1077711
"67119",1077655,"GOA",30060,170,1,2001,0,1077711
"67120",1077655,"GOA",30060,190,2,2001,0,1077711
"67121",1077655,"GOA",30060,210,3,2001,0,1077711
"67122",1077655,"GOA",30060,220,2,2001,0,1077711
"67123",1077655,"GOA",30060,240,1,2001,0,1077711
"67124",1077655,"GOA",30060,250,1,2001,0,1077711
"67125",1077655,"GOA",30060,280,1,2001,0,1077711
"67126",1077655,"GOA",30060,300,1,2001,0,1077711
"67127",1077655,"GOA",30060,320,1,2001,0,1077711
"67128",1077655,"GOA",30060,320,1,2001,0,1077711
"67129",1077655,"GOA",30060,340,1,2001,0,1077711
"67130",1077655,"GOA",30060,190,1,2001,0,1077711
"67131",1077655,"GOA",30060,310,2,2001,0,1077711
"67132",1077655,"GOA",30060,330,1,2001,1.12,1077714
"67133",1077655,"GOA",30060,240,1,2001,1.12,1077714
"67134",1077655,"GOA",30060,300,1,2001,1.12,1077714
"67135",1077655,"GOA",30060,310,1,2001,1.12,1077714
"67136",1077655,"GOA",30060,320,1,2001,1.12,1077714
"67137",1077655,"GOA",30060,330,1,2001,1.12,1077714
"67138",1077655,"GOA",30060,340,1,2001,1.12,1077714
"67139",1077655,"GOA",30060,340,2,2001,1.12,1077714
"67140",1077655,"GOA",30060,350,4,2001,1.12,1077714
"67141",1077655,"GOA",30060,350,5,2001,1.12,1077714
"67142",1077655,"GOA",30060,360,2,2001,1.12,1077714
"67143",1077655,"GOA",30060,360,3,2001,1.12,1077714
"67144",1077655,"GOA",30060,370,3,2001,1.12,1077714
"67145",1077655,"GOA",30060,380,1,2001,1.12,1077714
"67146",1077655,"GOA",30060,380,1,2001,1.12,1077714
"67147",1077655,"GOA",30060,410,1,2001,1.12,1077714
"67148",1077655,"GOA",30060,420,1,2001,1.12,1077714
"67149",1077655,"GOA",30060,430,1,2001,1.12,1077714
"67150",1077655,"GOA",30060,440,2,2001,1.12,1077714
"67151",1077655,"GOA",30060,320,1,2001,1.12,1077714
"67152",1077655,"GOA",30060,370,1,2001,1.12,1077714
"67153",1077655,"GOA",30060,140,1,2001,1.11,1077719
"67154",1077655,"GOA",30060,310,1,2001,0,1077720
"67155",1077655,"GOA",30060,180,1,2001,0,1077721
"67156",1077655,"GOA",30060,190,1,2001,0,1077721
"67157",1077655,"GOA",30060,200,2,2001,0,1077721
"67158",1077655,"GOA",30060,210,1,2001,0,1077721
"67159",1077655,"GOA",30060,200,1,2001,0,1077721
"67160",1077655,"GOA",30060,150,2,2001,0,1077722
"67161",1077655,"GOA",30060,140,1,2001,0,1077722
"67162",1077655,"GOA",30060,140,1,2001,0,1077722
"67163",1077655,"GOA",30060,150,2,2001,0,1077722
"67164",1077655,"GOA",30060,170,1,2001,0,1077722
"67165",1077655,"GOA",30060,180,1,2001,0,1077722
"67166",1077655,"GOA",30060,190,4,2001,0,1077722
"67167",1077655,"GOA",30060,190,4,2001,0,1077722
"67168",1077655,"GOA",30060,200,2,2001,0,1077722
"67169",1077655,"GOA",30060,200,3,2001,0,1077722
"67170",1077655,"GOA",30060,210,1,2001,0,1077722
"67171",1077655,"GOA",30060,210,2,2001,0,1077722
"67172",1077655,"GOA",30060,180,2,2001,0,1077722
"67173",1077656,"GOA",30060,360,1,2001,0,1078154
"67174",1077656,"GOA",30060,300,1,2001,0,1078155
"67175",1077656,"GOA",30060,190,1,2001,0,1078155
"67176",1077656,"GOA",30060,290,1,2001,0,1078155
"67177",1077656,"GOA",30060,290,1,2001,0,1078155
"67178",1077656,"GOA",30060,310,1,2001,0,1078155
"67179",1077656,"GOA",30060,320,3,2001,0,1078155
"67180",1077656,"GOA",30060,320,4,2001,0,1078155
"67181",1077656,"GOA",30060,330,1,2001,0,1078155
"67182",1077656,"GOA",30060,330,1,2001,0,1078155
"67183",1077656,"GOA",30060,340,3,2001,0,1078155
"67184",1077656,"GOA",30060,340,6,2001,0,1078155
"67185",1077656,"GOA",30060,350,2,2001,0,1078155
"67186",1077656,"GOA",30060,350,5,2001,0,1078155
"67187",1077656,"GOA",30060,370,10,2001,0,1078155
"67188",1077656,"GOA",30060,370,16,2001,0,1078155
"67189",1077656,"GOA",30060,390,14,2001,0,1078155
"67190",1077656,"GOA",30060,380,9,2001,0,1078155
"67191",1077656,"GOA",30060,380,15,2001,0,1078155
"67192",1077656,"GOA",30060,390,7,2001,0,1078155
"67193",1077656,"GOA",30060,400,15,2001,0,1078155
"67194",1077656,"GOA",30060,410,1,2001,0,1078155
"67195",1077656,"GOA",30060,420,1,2001,0,1078155
"67196",1077656,"GOA",30060,430,6,2001,0,1078155
"67197",1077656,"GOA",30060,440,2,2001,0,1078155
"67198",1077656,"GOA",30060,360,7,2001,0,1078155
"67199",1077656,"GOA",30060,300,2,2001,0,1078155
"67200",1077656,"GOA",30060,360,10,2001,0,1078155
"67201",1077656,"GOA",30060,410,6,2001,0,1078155
"67202",1077656,"GOA",30060,340,1,2001,0,1077993
"67203",1077656,"GOA",30060,360,1,2001,0,1077993
"67204",1077656,"GOA",30060,380,1,2001,0,1077993
"67205",1077656,"GOA",30060,360,4,2001,0,1077994
"67206",1077656,"GOA",30060,340,7,2001,0,1077994
"67207",1077656,"GOA",30060,370,4,2001,0,1077994
"67208",1077656,"GOA",30060,310,1,2001,0,1077994
"67209",1077656,"GOA",30060,330,1,2001,0,1077994
"67210",1077656,"GOA",30060,330,4,2001,0,1077994
"67211",1077656,"GOA",30060,350,2,2001,0,1077994
"67212",1077656,"GOA",30060,350,4,2001,0,1077994
"67213",1077656,"GOA",30060,360,8,2001,0,1077994
"67214",1077656,"GOA",30060,370,2,2001,0,1077994
"67215",1077656,"GOA",30060,380,1,2001,0,1077994
"67216",1077656,"GOA",30060,380,1,2001,0,1077994
"67217",1077656,"GOA",30060,390,1,2001,0,1077994
"67218",1077656,"GOA",30060,400,1,2001,0,1077994
"67219",1077656,"GOA",30060,410,1,2001,0,1077994
"67220",1077656,"GOA",30060,440,1,2001,0,1077994
"67221",1077656,"GOA",30060,340,3,2001,0,1077994
"67222",1077656,"GOA",30060,310,3,2001,0,1077995
"67223",1077656,"GOA",30060,370,1,2001,0,1077995
"67224",1077656,"GOA",30060,330,8,2001,0,1077995
"67225",1077656,"GOA",30060,300,4,2001,0,1077995
"67226",1077656,"GOA",30060,210,1,2001,0,1077995
"67227",1077656,"GOA",30060,280,2,2001,0,1077995
"67228",1077656,"GOA",30060,290,1,2001,0,1077995
"67229",1077656,"GOA",30060,300,4,2001,0,1077995
"67230",1077656,"GOA",30060,310,7,2001,0,1077995
"67231",1077656,"GOA",30060,320,8,2001,0,1077995
"67232",1077656,"GOA",30060,320,8,2001,0,1077995
"67233",1077656,"GOA",30060,330,10,2001,0,1077995
"67234",1077656,"GOA",30060,360,2,2001,0,1077995
"67235",1077656,"GOA",30060,340,4,2001,0,1077995
"67236",1077656,"GOA",30060,340,10,2001,0,1077995
"67237",1077656,"GOA",30060,350,3,2001,0,1077995
"67238",1077656,"GOA",30060,360,2,2001,0,1077995
"67239",1077656,"GOA",30060,380,2,2001,0,1077995
"67240",1077656,"GOA",30060,420,1,2001,0,1077995
"67241",1077656,"GOA",30060,290,2,2001,0,1077995
"67242",1077656,"GOA",30060,190,1,2001,0,1077996
"67243",1077656,"GOA",30060,250,1,2001,0,1077996
"67244",1077656,"GOA",30060,170,1,2001,0,1077996
"67245",1077656,"GOA",30060,180,4,2001,0,1077996
"67246",1077656,"GOA",30060,180,5,2001,0,1077996
"67247",1077656,"GOA",30060,190,1,2001,0,1077996
"67248",1077656,"GOA",30060,200,2,2001,0,1077996
